📊 [1/375] 104.17.167.134（延迟 42ms，带宽 1.30Mbps，评分 73.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [208/375] 162.159.140.85（延迟 229ms，带宽 0.26Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [209/375] 159.65.16.164（延迟 245ms，带宽 0.25Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [210/375] 185.153.198.86（延迟 267ms，带宽 0.27Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [211/375] 193.36.38.17（延迟 263ms，带宽 0.27Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [212/375] 89.125.243.165（延迟 298ms，带宽 0.28Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [213/375] 45.141.148.141（延迟 298ms，带宽 0.25Mbps，评分 55.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [214/375] 37.139.0.134（延迟 221ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [215/375] 142.93.34.72（延迟 220ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [216/375] 109.176.202.20（延迟 220ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [217/375] 104.18.81.19（延迟 230ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [218/375] 64.227.40.56（延迟 220ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [219/375] 45.153.48.132（延迟 243ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [220/375] 77.37.96.247（延迟 246ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [221/375] 93.92.112.216（延迟 244ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [222/375] 157.22.128.7（延迟 268ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [223/375] 104.18.84.247（延迟 230ms，带宽 0.25Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [224/375] 193.124.22.24（延迟 238ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [225/375] 5.181.2.41（延迟 295ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [226/375] 193.36.38.222（延迟 248ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [227/375] 84.234.17.132（延迟 266ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [228/375] 194.58.34.139（延迟 237ms，带宽 0.25Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [229/375] 194.5.98.17（延迟 252ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [230/375] 178.208.91.190（延迟 248ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [231/375] 95.156.205.244（延迟 262ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [232/375] 109.172.9.242（延迟 246ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [233/375] 193.181.212.80（延迟 278ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [234/375] 185.179.82.201（延迟 295ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [235/375] 130.94.1.150（延迟 271ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [236/375] 195.242.118.18（延迟 286ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [237/375] 81.29.149.190（延迟 281ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [238/375] 38.180.108.148（延迟 289ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [239/375] 185.80.129.84（延迟 280ms，带宽 0.23Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [240/375] 140.238.208.210（延迟 246ms，带宽 0.25Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [241/375] 179.255.190.9（延迟 298ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [242/375] 5.144.180.142（延迟 229ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [243/375] 138.124.104.104（延迟 236ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [244/375] 5.101.117.184（延迟 266ms，带宽 0.24Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [245/375] 107.172.145.153（延迟 280ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [246/375] 151.236.24.54（延迟 292ms，带宽 0.22Mbps，评分 55.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [247/375] 104.17.11.223（延迟 201ms，带宽 0.22Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [248/375] 104.16.111.148（延迟 205ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [249/375] 162.159.46.71（延迟 202ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [250/375] 108.162.198.167（延迟 212ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [251/375] 194.71.227.213（延迟 272ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [252/375] 193.201.82.144（延迟 259ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [253/375] 194.68.32.99（延迟 213ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [254/375] 78.141.239.13（延迟 234ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [255/375] 89.125.210.106（延迟 239ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [256/375] 212.237.219.73（延迟 249ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [257/375] 89.127.196.59（延迟 257ms，带宽 0.18Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [258/375] 195.144.24.134（延迟 247ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [259/375] 45.67.202.173（延迟 242ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [260/375] 130.12.171.63（延迟 284ms，带宽 0.18Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [261/375] 193.124.57.87（延迟 244ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [262/375] 151.241.215.7（延迟 273ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [263/375] 193.180.209.21（延迟 275ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [264/375] 179.255.190.6（延迟 263ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [265/375] 5.181.2.71（延迟 274ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [266/375] 172.236.62.238（延迟 270ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [267/375] 152.53.101.5（延迟 289ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [268/375] 195.242.118.15（延迟 248ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [269/375] 185.179.82.246（延迟 295ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [270/375] 38.180.109.174（延迟 250ms，带宽 0.22Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [271/375] 130.49.189.89（延迟 298ms，带宽 0.18Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [272/375] 179.255.190.4（延迟 291ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [273/375] 91.250.248.68（延迟 296ms，带宽 0.20Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [274/375] 64.177.68.51（延迟 296ms，带宽 0.18Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [275/375] 45.89.52.124（延迟 279ms，带宽 0.21Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [276/375] 92.61.71.49（延迟 261ms，带宽 0.19Mbps，评分 55.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [277/375] 198.41.223.63（延迟 204ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [278/375] 162.159.61.183（延迟 201ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [279/375] 198.41.223.161（延迟 202ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [280/375] 162.159.58.65（延迟 201ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [281/375] 104.18.255.167（延迟 203ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [282/375] 198.41.223.86（延迟 201ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [283/375] 104.18.166.129（延迟 207ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [284/375] 162.159.44.183（延迟 203ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [285/375] 162.159.44.19（延迟 202ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [286/375] 172.64.79.66（延迟 211ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [287/375] 108.162.198.189（延迟 212ms，带宽 0.15Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [288/375] 108.162.198.221（延迟 212ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [289/375] 104.17.131.47（延迟 211ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [290/375] 104.17.137.18（延迟 212ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [291/375] 104.18.89.52（延迟 232ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [292/375] 216.10.243.159（延迟 242ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [293/375] 85.137.165.171（延迟 265ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [294/375] 54.194.24.172（延迟 238ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [295/375] 35.210.99.51（延迟 281ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [296/375] 89.185.81.54（延迟 264ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [297/375] 37.221.210.113（延迟 259ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [298/375] 85.137.167.180（延迟 263ms，带宽 0.15Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [299/375] 194.154.29.75（延迟 258ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [300/375] 85.137.165.190（延迟 274ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [301/375] 109.93.20.106（延迟 281ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [302/375] 5.101.180.145（延迟 297ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [303/375] 85.206.161.198（延迟 283ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [304/375] 77.239.114.210（延迟 262ms，带宽 0.15Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [305/375] 91.149.243.34（延迟 268ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [306/375] 185.247.226.138（延迟 300ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [307/375] 192.9.250.241（延迟 271ms，带宽 0.17Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [308/375] 92.61.71.112（延迟 286ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [309/375] 104.25.130.109（延迟 202ms，带宽 0.18Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [310/375] 172.64.42.245（延迟 204ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [311/375] 173.245.58.179（延迟 202ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [312/375] 173.245.58.198（延迟 207ms，带宽 0.16Mbps，评分 55.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [313/375] 162.159.254.99（延迟 201ms，带宽 0.15Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [314/375] 198.41.223.101（延迟 206ms，带宽 0.15Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [315/375] 198.41.223.71（延迟 208ms，带宽 0.13Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [316/375] 108.162.198.125（延迟 213ms，带宽 0.13Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [317/375] 108.162.198.229（延迟 213ms，带宽 0.13Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [318/375] 130.162.245.178（延迟 272ms，带宽 0.15Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [319/375] 173.245.59.0（延迟 202ms，带宽 0.12Mbps，评分 55.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [320/375] 104.16.115.251（延迟 206ms，带宽 0.10Mbps，评分 55.3） [舍弃理由: 速度低于阈值50Mbps]
📊 [321/375] 104.19.30.240（延迟 203ms，带宽 0.08Mbps，评分 55.3） [舍弃理由: 速度低于阈值50Mbps]
📊 [322/375] 104.19.233.99（延迟 201ms，带宽 0.11Mbps，评分 55.3） [舍弃理由: 速度低于阈值50Mbps]
📊 [323/375] 176.10.125.114（延迟 287ms，带宽 0.06Mbps，评分 55.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [324/375] 194.154.29.72（延迟 293ms，带宽 0.02Mbps，评分 55.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [325/375] 91.218.212.223（延迟 269ms，带宽 0.04Mbps，评分 55.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [326/375] 31.40.204.243（延迟 304ms，带宽 0.23Mbps，评分 50.3） [舍弃理由: 速度低于阈值50Mbps]
📊 [327/375] 64.188.82.173（延迟 303ms，带宽 0.18Mbps，评分 50.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [328/375] 185.215.187.198（延迟 303ms，带宽 0.16Mbps，评分 50.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [329/375] 85.206.161.200（延迟 304ms，带宽 0.18Mbps，评分 50.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [330/375] 91.149.242.134（延迟 305ms，带宽 0.20Mbps，评分 50.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [331/375] 185.114.72.191（延迟 306ms，带宽 0.17Mbps，评分 49.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [332/375] 89.147.109.212（延迟 305ms，带宽 0.15Mbps，评分 49.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [333/375] 152.53.100.177（延迟 306ms，带宽 0.13Mbps，评分 49.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [334/375] 141.105.130.102（延迟 309ms，带宽 0.15Mbps，评分 49.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [335/375] 85.90.196.11（延迟 313ms，带宽 0.22Mbps，评分 49.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [336/375] 31.76.55.131（延迟 314ms，带宽 0.19Mbps，评分 49.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [337/375] 131.196.254.151（延迟 316ms，带宽 0.19Mbps，评分 49.0） [舍弃理由: 速度低于阈值50Mbps]
📊 [338/375] 91.250.248.151（延迟 318ms，带宽 0.22Mbps，评分 48.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [339/375] 92.178.109.187（延迟 319ms，带宽 0.24Mbps，评分 48.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [340/375] 82.152.132.12（延迟 320ms，带宽 0.17Mbps，评分 48.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [341/375] 130.94.116.44（延迟 322ms，带宽 0.20Mbps，评分 48.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [342/375] 195.162.68.79（延迟 321ms，带宽 0.13Mbps，评分 48.3） [舍弃理由: 速度低于阈值50Mbps]
📊 [343/375] 82.152.132.29（延迟 324ms，带宽 0.15Mbps，评分 48.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [344/375] 158.180.231.216（延迟 327ms，带宽 0.18Mbps，评分 47.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [345/375] 185.71.230.237（延迟 328ms，带宽 0.18Mbps，评分 47.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [346/375] 185.48.250.138（延迟 328ms，带宽 0.13Mbps，评分 47.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [347/375] 185.205.187.139（延迟 330ms，带宽 0.18Mbps，评分 47.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [348/375] 185.146.234.91（延迟 335ms，带宽 0.17Mbps，评分 47.0） [舍弃理由: 速度低于阈值50Mbps]
📊 [349/375] 77.91.68.239（延迟 335ms，带宽 0.14Mbps，评分 46.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [350/375] 185.48.250.175（延迟 333ms，带宽 0.06Mbps，评分 46.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [351/375] 159.253.120.204（延迟 333ms，带宽 0.08Mbps，评分 46.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [352/375] 91.238.105.102（延迟 337ms，带宽 0.18Mbps，评分 46.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [353/375] 139.84.197.94（延迟 341ms，带宽 0.11Mbps，评分 46.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [354/375] 185.234.66.91（延迟 347ms，带宽 0.19Mbps，评分 45.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [355/375] 91.208.206.179（延迟 347ms，带宽 0.17Mbps，评分 45.8） [舍弃理由: 速度低于阈值50Mbps]
📊 [356/375] 131.196.253.141（延迟 347ms，带宽 0.14Mbps，评分 45.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [357/375] 94.103.188.145（延迟 345ms，带宽 0.03Mbps，评分 45.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [358/375] 45.32.191.198（延迟 351ms，带宽 0.16Mbps，评分 45.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [359/375] 198.55.103.168（延迟 354ms，带宽 0.16Mbps，评分 45.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [360/375] 75.119.144.208（延迟 356ms，带宽 0.20Mbps，评分 45.0） [舍弃理由: 速度低于阈值50Mbps]
📊 [361/375] 46.183.185.142（延迟 359ms，带宽 0.20Mbps，评分 44.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [362/375] 2.26.9.47（延迟 357ms，带宽 0.07Mbps，评分 44.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [363/375] 37.235.56.86（延迟 359ms，带宽 0.12Mbps，评分 44.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [364/375] 64.176.12.48（延迟 361ms，带宽 0.18Mbps，评分 44.4） [舍弃理由: 速度低于阈值50Mbps]
📊 [365/375] 64.176.10.195（延迟 363ms，带宽 0.13Mbps，评分 44.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [366/375] 152.67.41.217（延迟 365ms，带宽 0.18Mbps，评分 44.0） [舍弃理由: 速度低于阈值50Mbps]
📊 [367/375] 192.71.27.237（延迟 374ms，带宽 0.18Mbps，评分 43.1） [舍弃理由: 速度低于阈值50Mbps]
📊 [368/375] 38.180.78.255（延迟 393ms，带宽 0.17Mbps，评分 41.2） [舍弃理由: 速度低于阈值50Mbps]
📊 [369/375] 193.201.15.39（延迟 408ms，带宽 0.14Mbps，评分 39.6） [舍弃理由: 速度低于阈值50Mbps]
📊 [370/375] 95.141.241.216（延迟 410ms，带宽 0.16Mbps，评分 39.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [371/375] 80.178.58.56（延迟 413ms，带宽 0.09Mbps，评分 39.0） [舍弃理由: 速度低于阈值50Mbps]
📊 [372/375] 84.8.137.211（延迟 436ms，带宽 0.17Mbps，评分 36.9） [舍弃理由: 速度低于阈值50Mbps]
📊 [373/375] 193.169.228.116（延迟 457ms，带宽 0.08Mbps，评分 34.5） [舍弃理由: 速度低于阈值50Mbps]
📊 [374/375] 84.8.142.203（延迟 469ms，带宽 0.18Mbps，评分 33.7） [舍弃理由: 速度低于阈值50Mbps]
📊 [375/375] 169.255.57.210（延迟 485ms，带宽 0.16Mbps，评分 32.0） [舍弃理由: 速度低于阈值50Mbps]
